image,conditioning_image
Highlight/SHIQ_data_10825/train/05614_D.png,Highlight/SHIQ_data_10825/train/05614_A.png
Highlight/SHIQ_data_10825/train/04246_D.png,Highlight/SHIQ_data_10825/train/04246_A.png
Highlight/SHIQ_data_10825/train/05037_D.png,Highlight/SHIQ_data_10825/train/05037_A.png
Highlight/SHIQ_data_10825/train/05931_D.png,Highlight/SHIQ_data_10825/train/05931_A.png
Highlight/SHIQ_data_10825/train/01572_D.png,Highlight/SHIQ_data_10825/train/01572_A.png
Highlight/SHIQ_data_10825/train/05478_D.png,Highlight/SHIQ_data_10825/train/05478_A.png
Highlight/SHIQ_data_10825/train/03811_D.png,Highlight/SHIQ_data_10825/train/03811_A.png
Highlight/SHIQ_data_10825/train/00490_D.png,Highlight/SHIQ_data_10825/train/00490_A.png
Highlight/SHIQ_data_10825/train/05980_D.png,Highlight/SHIQ_data_10825/train/05980_A.png
Highlight/SHIQ_data_10825/train/03242_D.png,Highlight/SHIQ_data_10825/train/03242_A.png
Highlight/SHIQ_data_10825/train/02502_D.png,Highlight/SHIQ_data_10825/train/02502_A.png
Highlight/SHIQ_data_10825/train/04933_D.png,Highlight/SHIQ_data_10825/train/04933_A.png
Highlight/SHIQ_data_10825/train/03533_D.png,Highlight/SHIQ_data_10825/train/03533_A.png
Highlight/SHIQ_data_10825/train/05084_D.png,Highlight/SHIQ_data_10825/train/05084_A.png
Highlight/SHIQ_data_10825/train/05022_D.png,Highlight/SHIQ_data_10825/train/05022_A.png
Highlight/SHIQ_data_10825/train/00584_D.png,Highlight/SHIQ_data_10825/train/00584_A.png
Highlight/SHIQ_data_10825/train/04057_D.png,Highlight/SHIQ_data_10825/train/04057_A.png
Highlight/SHIQ_data_10825/train/02704_D.png,Highlight/SHIQ_data_10825/train/02704_A.png
Highlight/SHIQ_data_10825/train/03314_D.png,Highlight/SHIQ_data_10825/train/03314_A.png
Highlight/SHIQ_data_10825/train/02213_D.png,Highlight/SHIQ_data_10825/train/02213_A.png
Highlight/SHIQ_data_10825/train/07677_D.png,Highlight/SHIQ_data_10825/train/07677_A.png
Highlight/SHIQ_data_10825/train/08901_D.png,Highlight/SHIQ_data_10825/train/08901_A.png
Highlight/SHIQ_data_10825/train/09085_D.png,Highlight/SHIQ_data_10825/train/09085_A.png
Highlight/SHIQ_data_10825/train/06665_D.png,Highlight/SHIQ_data_10825/train/06665_A.png
Highlight/SHIQ_data_10825/train/08379_D.png,Highlight/SHIQ_data_10825/train/08379_A.png
Highlight/SHIQ_data_10825/train/04153_D.png,Highlight/SHIQ_data_10825/train/04153_A.png
Highlight/SHIQ_data_10825/train/09662_D.png,Highlight/SHIQ_data_10825/train/09662_A.png
Highlight/SHIQ_data_10825/train/00350_D.png,Highlight/SHIQ_data_10825/train/00350_A.png
Highlight/SHIQ_data_10825/train/04756_D.png,Highlight/SHIQ_data_10825/train/04756_A.png
Highlight/SHIQ_data_10825/train/01223_D.png,Highlight/SHIQ_data_10825/train/01223_A.png
Highlight/SHIQ_data_10825/train/01412_D.png,Highlight/SHIQ_data_10825/train/01412_A.png
Highlight/SHIQ_data_10825/train/01715_D.png,Highlight/SHIQ_data_10825/train/01715_A.png
Highlight/SHIQ_data_10825/train/01527_D.png,Highlight/SHIQ_data_10825/train/01527_A.png
Highlight/SHIQ_data_10825/train/06020_D.png,Highlight/SHIQ_data_10825/train/06020_A.png
Highlight/SHIQ_data_10825/train/08192_D.png,Highlight/SHIQ_data_10825/train/08192_A.png
Highlight/SHIQ_data_10825/train/07954_D.png,Highlight/SHIQ_data_10825/train/07954_A.png
Highlight/SHIQ_data_10825/train/08404_D.png,Highlight/SHIQ_data_10825/train/08404_A.png
Highlight/SHIQ_data_10825/train/07451_D.png,Highlight/SHIQ_data_10825/train/07451_A.png
Highlight/SHIQ_data_10825/train/06167_D.png,Highlight/SHIQ_data_10825/train/06167_A.png
Highlight/SHIQ_data_10825/train/00692_D.png,Highlight/SHIQ_data_10825/train/00692_A.png
Highlight/SHIQ_data_10825/train/06281_D.png,Highlight/SHIQ_data_10825/train/06281_A.png
Highlight/SHIQ_data_10825/train/06082_D.png,Highlight/SHIQ_data_10825/train/06082_A.png
Highlight/SHIQ_data_10825/train/05290_D.png,Highlight/SHIQ_data_10825/train/05290_A.png
Highlight/SHIQ_data_10825/train/05256_D.png,Highlight/SHIQ_data_10825/train/05256_A.png
Highlight/SHIQ_data_10825/train/03375_D.png,Highlight/SHIQ_data_10825/train/03375_A.png
Highlight/SHIQ_data_10825/train/02982_D.png,Highlight/SHIQ_data_10825/train/02982_A.png
Highlight/SHIQ_data_10825/train/00576_D.png,Highlight/SHIQ_data_10825/train/00576_A.png
Highlight/SHIQ_data_10825/train/03604_D.png,Highlight/SHIQ_data_10825/train/03604_A.png
Highlight/SHIQ_data_10825/train/08102_D.png,Highlight/SHIQ_data_10825/train/08102_A.png
Highlight/SHIQ_data_10825/train/08079_D.png,Highlight/SHIQ_data_10825/train/08079_A.png
Highlight/SHIQ_data_10825/train/02166_D.png,Highlight/SHIQ_data_10825/train/02166_A.png
Highlight/SHIQ_data_10825/train/03430_D.png,Highlight/SHIQ_data_10825/train/03430_A.png
Highlight/SHIQ_data_10825/train/00357_D.png,Highlight/SHIQ_data_10825/train/00357_A.png
Highlight/SHIQ_data_10825/train/07036_D.png,Highlight/SHIQ_data_10825/train/07036_A.png
Highlight/SHIQ_data_10825/train/07323_D.png,Highlight/SHIQ_data_10825/train/07323_A.png
Highlight/SHIQ_data_10825/train/04825_D.png,Highlight/SHIQ_data_10825/train/04825_A.png
Highlight/SHIQ_data_10825/train/01948_D.png,Highlight/SHIQ_data_10825/train/01948_A.png
Highlight/SHIQ_data_10825/train/00820_D.png,Highlight/SHIQ_data_10825/train/00820_A.png
Highlight/SHIQ_data_10825/train/01957_D.png,Highlight/SHIQ_data_10825/train/01957_A.png
Highlight/SHIQ_data_10825/train/05522_D.png,Highlight/SHIQ_data_10825/train/05522_A.png
Highlight/SHIQ_data_10825/train/03745_D.png,Highlight/SHIQ_data_10825/train/03745_A.png
Highlight/SHIQ_data_10825/train/05420_D.png,Highlight/SHIQ_data_10825/train/05420_A.png
Highlight/SHIQ_data_10825/train/07802_D.png,Highlight/SHIQ_data_10825/train/07802_A.png
Highlight/SHIQ_data_10825/train/06659_D.png,Highlight/SHIQ_data_10825/train/06659_A.png
Highlight/SHIQ_data_10825/train/04228_D.png,Highlight/SHIQ_data_10825/train/04228_A.png
Highlight/SHIQ_data_10825/train/08630_D.png,Highlight/SHIQ_data_10825/train/08630_A.png
Highlight/SHIQ_data_10825/train/07157_D.png,Highlight/SHIQ_data_10825/train/07157_A.png
Highlight/SHIQ_data_10825/train/09751_D.png,Highlight/SHIQ_data_10825/train/09751_A.png
Highlight/SHIQ_data_10825/train/01836_D.png,Highlight/SHIQ_data_10825/train/01836_A.png
Highlight/SHIQ_data_10825/train/00627_D.png,Highlight/SHIQ_data_10825/train/00627_A.png
Highlight/SHIQ_data_10825/train/02118_D.png,Highlight/SHIQ_data_10825/train/02118_A.png
Highlight/SHIQ_data_10825/train/00182_D.png,Highlight/SHIQ_data_10825/train/00182_A.png
Highlight/SHIQ_data_10825/train/05609_D.png,Highlight/SHIQ_data_10825/train/05609_A.png
Highlight/SHIQ_data_10825/train/04619_D.png,Highlight/SHIQ_data_10825/train/04619_A.png
Highlight/SHIQ_data_10825/train/05970_D.png,Highlight/SHIQ_data_10825/train/05970_A.png
Highlight/SHIQ_data_10825/train/03696_D.png,Highlight/SHIQ_data_10825/train/03696_A.png
Highlight/SHIQ_data_10825/train/03505_D.png,Highlight/SHIQ_data_10825/train/03505_A.png
Highlight/SHIQ_data_10825/train/06057_D.png,Highlight/SHIQ_data_10825/train/06057_A.png
Highlight/SHIQ_data_10825/train/02290_D.png,Highlight/SHIQ_data_10825/train/02290_A.png
Highlight/SHIQ_data_10825/train/07333_D.png,Highlight/SHIQ_data_10825/train/07333_A.png
Highlight/SHIQ_data_10825/train/02751_D.png,Highlight/SHIQ_data_10825/train/02751_A.png
Highlight/SHIQ_data_10825/train/07051_D.png,Highlight/SHIQ_data_10825/train/07051_A.png
Highlight/SHIQ_data_10825/train/03537_D.png,Highlight/SHIQ_data_10825/train/03537_A.png
Highlight/SHIQ_data_10825/train/03444_D.png,Highlight/SHIQ_data_10825/train/03444_A.png
Highlight/SHIQ_data_10825/train/04207_D.png,Highlight/SHIQ_data_10825/train/04207_A.png
Highlight/SHIQ_data_10825/train/05587_D.png,Highlight/SHIQ_data_10825/train/05587_A.png
Highlight/SHIQ_data_10825/train/02095_D.png,Highlight/SHIQ_data_10825/train/02095_A.png
Highlight/SHIQ_data_10825/train/00304_D.png,Highlight/SHIQ_data_10825/train/00304_A.png
Highlight/SHIQ_data_10825/train/00418_D.png,Highlight/SHIQ_data_10825/train/00418_A.png
Highlight/SHIQ_data_10825/train/09102_D.png,Highlight/SHIQ_data_10825/train/09102_A.png
Highlight/SHIQ_data_10825/train/04856_D.png,Highlight/SHIQ_data_10825/train/04856_A.png
Highlight/SHIQ_data_10825/train/06056_D.png,Highlight/SHIQ_data_10825/train/06056_A.png
Highlight/SHIQ_data_10825/train/05601_D.png,Highlight/SHIQ_data_10825/train/05601_A.png
Highlight/SHIQ_data_10825/train/03982_D.png,Highlight/SHIQ_data_10825/train/03982_A.png
Highlight/SHIQ_data_10825/train/03894_D.png,Highlight/SHIQ_data_10825/train/03894_A.png
Highlight/SHIQ_data_10825/train/06360_D.png,Highlight/SHIQ_data_10825/train/06360_A.png
Highlight/SHIQ_data_10825/train/06202_D.png,Highlight/SHIQ_data_10825/train/06202_A.png
Highlight/SHIQ_data_10825/train/03412_D.png,Highlight/SHIQ_data_10825/train/03412_A.png
Highlight/SHIQ_data_10825/train/02102_D.png,Highlight/SHIQ_data_10825/train/02102_A.png
Highlight/SHIQ_data_10825/train/01300_D.png,Highlight/SHIQ_data_10825/train/01300_A.png
Highlight/SHIQ_data_10825/train/02212_D.png,Highlight/SHIQ_data_10825/train/02212_A.png
Highlight/SHIQ_data_10825/train/05757_D.png,Highlight/SHIQ_data_10825/train/05757_A.png
Highlight/SHIQ_data_10825/train/02242_D.png,Highlight/SHIQ_data_10825/train/02242_A.png
Highlight/SHIQ_data_10825/train/00894_D.png,Highlight/SHIQ_data_10825/train/00894_A.png
Highlight/SHIQ_data_10825/train/00401_D.png,Highlight/SHIQ_data_10825/train/00401_A.png
Highlight/SHIQ_data_10825/train/07893_D.png,Highlight/SHIQ_data_10825/train/07893_A.png
Highlight/SHIQ_data_10825/train/05395_D.png,Highlight/SHIQ_data_10825/train/05395_A.png
Highlight/SHIQ_data_10825/train/01962_D.png,Highlight/SHIQ_data_10825/train/01962_A.png
Highlight/SHIQ_data_10825/train/09733_D.png,Highlight/SHIQ_data_10825/train/09733_A.png
Highlight/SHIQ_data_10825/train/07020_D.png,Highlight/SHIQ_data_10825/train/07020_A.png
Highlight/SHIQ_data_10825/train/00426_D.png,Highlight/SHIQ_data_10825/train/00426_A.png
Highlight/SHIQ_data_10825/train/00101_D.png,Highlight/SHIQ_data_10825/train/00101_A.png
Highlight/SHIQ_data_10825/train/00597_D.png,Highlight/SHIQ_data_10825/train/00597_A.png
Highlight/SHIQ_data_10825/train/00373_D.png,Highlight/SHIQ_data_10825/train/00373_A.png
Highlight/SHIQ_data_10825/train/04768_D.png,Highlight/SHIQ_data_10825/train/04768_A.png
Highlight/SHIQ_data_10825/train/03891_D.png,Highlight/SHIQ_data_10825/train/03891_A.png
Highlight/SHIQ_data_10825/train/03254_D.png,Highlight/SHIQ_data_10825/train/03254_A.png
Highlight/SHIQ_data_10825/train/05429_D.png,Highlight/SHIQ_data_10825/train/05429_A.png
Highlight/SHIQ_data_10825/train/01582_D.png,Highlight/SHIQ_data_10825/train/01582_A.png
Highlight/SHIQ_data_10825/train/05580_D.png,Highlight/SHIQ_data_10825/train/05580_A.png
Highlight/SHIQ_data_10825/train/04115_D.png,Highlight/SHIQ_data_10825/train/04115_A.png
Highlight/SHIQ_data_10825/train/00146_D.png,Highlight/SHIQ_data_10825/train/00146_A.png
Highlight/SHIQ_data_10825/train/05386_D.png,Highlight/SHIQ_data_10825/train/05386_A.png
Highlight/SHIQ_data_10825/train/07659_D.png,Highlight/SHIQ_data_10825/train/07659_A.png
Highlight/SHIQ_data_10825/train/03283_D.png,Highlight/SHIQ_data_10825/train/03283_A.png
Highlight/SHIQ_data_10825/train/09067_D.png,Highlight/SHIQ_data_10825/train/09067_A.png
Highlight/SHIQ_data_10825/train/02745_D.png,Highlight/SHIQ_data_10825/train/02745_A.png
Highlight/SHIQ_data_10825/train/09039_D.png,Highlight/SHIQ_data_10825/train/09039_A.png
Highlight/SHIQ_data_10825/train/00378_D.png,Highlight/SHIQ_data_10825/train/00378_A.png
Highlight/SHIQ_data_10825/train/05106_D.png,Highlight/SHIQ_data_10825/train/05106_A.png
Highlight/SHIQ_data_10825/train/02636_D.png,Highlight/SHIQ_data_10825/train/02636_A.png
Highlight/SHIQ_data_10825/train/06133_D.png,Highlight/SHIQ_data_10825/train/06133_A.png
Highlight/SHIQ_data_10825/train/06471_D.png,Highlight/SHIQ_data_10825/train/06471_A.png
Highlight/SHIQ_data_10825/train/00424_D.png,Highlight/SHIQ_data_10825/train/00424_A.png
Highlight/SHIQ_data_10825/train/00311_D.png,Highlight/SHIQ_data_10825/train/00311_A.png
Highlight/SHIQ_data_10825/train/04436_D.png,Highlight/SHIQ_data_10825/train/04436_A.png
Highlight/SHIQ_data_10825/train/07218_D.png,Highlight/SHIQ_data_10825/train/07218_A.png
Highlight/SHIQ_data_10825/train/04364_D.png,Highlight/SHIQ_data_10825/train/04364_A.png
Highlight/SHIQ_data_10825/train/03973_D.png,Highlight/SHIQ_data_10825/train/03973_A.png
Highlight/SHIQ_data_10825/train/09791_D.png,Highlight/SHIQ_data_10825/train/09791_A.png
Highlight/SHIQ_data_10825/train/02511_D.png,Highlight/SHIQ_data_10825/train/02511_A.png
Highlight/SHIQ_data_10825/train/06941_D.png,Highlight/SHIQ_data_10825/train/06941_A.png
Highlight/SHIQ_data_10825/train/04170_D.png,Highlight/SHIQ_data_10825/train/04170_A.png
Highlight/SHIQ_data_10825/train/03620_D.png,Highlight/SHIQ_data_10825/train/03620_A.png
Highlight/SHIQ_data_10825/train/00369_D.png,Highlight/SHIQ_data_10825/train/00369_A.png
Highlight/SHIQ_data_10825/train/02911_D.png,Highlight/SHIQ_data_10825/train/02911_A.png
Highlight/SHIQ_data_10825/train/02676_D.png,Highlight/SHIQ_data_10825/train/02676_A.png
Highlight/SHIQ_data_10825/train/06206_D.png,Highlight/SHIQ_data_10825/train/06206_A.png
Highlight/SHIQ_data_10825/train/03532_D.png,Highlight/SHIQ_data_10825/train/03532_A.png
Highlight/SHIQ_data_10825/train/02311_D.png,Highlight/SHIQ_data_10825/train/02311_A.png
Highlight/SHIQ_data_10825/train/07115_D.png,Highlight/SHIQ_data_10825/train/07115_A.png
Highlight/SHIQ_data_10825/train/06411_D.png,Highlight/SHIQ_data_10825/train/06411_A.png
Highlight/SHIQ_data_10825/train/00594_D.png,Highlight/SHIQ_data_10825/train/00594_A.png
Highlight/SHIQ_data_10825/train/09654_D.png,Highlight/SHIQ_data_10825/train/09654_A.png
Highlight/SHIQ_data_10825/train/02041_D.png,Highlight/SHIQ_data_10825/train/02041_A.png
Highlight/SHIQ_data_10825/train/02830_D.png,Highlight/SHIQ_data_10825/train/02830_A.png
Highlight/SHIQ_data_10825/train/07800_D.png,Highlight/SHIQ_data_10825/train/07800_A.png
Highlight/SHIQ_data_10825/train/05927_D.png,Highlight/SHIQ_data_10825/train/05927_A.png
Highlight/SHIQ_data_10825/train/06759_D.png,Highlight/SHIQ_data_10825/train/06759_A.png
Highlight/SHIQ_data_10825/train/01497_D.png,Highlight/SHIQ_data_10825/train/01497_A.png
Highlight/SHIQ_data_10825/train/09744_D.png,Highlight/SHIQ_data_10825/train/09744_A.png
Highlight/SHIQ_data_10825/train/07201_D.png,Highlight/SHIQ_data_10825/train/07201_A.png
Highlight/SHIQ_data_10825/train/06559_D.png,Highlight/SHIQ_data_10825/train/06559_A.png
Highlight/SHIQ_data_10825/train/06613_D.png,Highlight/SHIQ_data_10825/train/06613_A.png
Highlight/SHIQ_data_10825/train/07024_D.png,Highlight/SHIQ_data_10825/train/07024_A.png
Highlight/SHIQ_data_10825/train/03621_D.png,Highlight/SHIQ_data_10825/train/03621_A.png
Highlight/SHIQ_data_10825/train/03248_D.png,Highlight/SHIQ_data_10825/train/03248_A.png
Highlight/SHIQ_data_10825/train/01847_D.png,Highlight/SHIQ_data_10825/train/01847_A.png
Highlight/SHIQ_data_10825/train/05807_D.png,Highlight/SHIQ_data_10825/train/05807_A.png
Highlight/SHIQ_data_10825/train/01033_D.png,Highlight/SHIQ_data_10825/train/01033_A.png
Highlight/SHIQ_data_10825/train/06603_D.png,Highlight/SHIQ_data_10825/train/06603_A.png
Highlight/SHIQ_data_10825/train/06740_D.png,Highlight/SHIQ_data_10825/train/06740_A.png
Highlight/SHIQ_data_10825/train/09078_D.png,Highlight/SHIQ_data_10825/train/09078_A.png
Highlight/SHIQ_data_10825/train/05295_D.png,Highlight/SHIQ_data_10825/train/05295_A.png
Highlight/SHIQ_data_10825/train/08814_D.png,Highlight/SHIQ_data_10825/train/08814_A.png
Highlight/SHIQ_data_10825/train/01972_D.png,Highlight/SHIQ_data_10825/train/01972_A.png
Highlight/SHIQ_data_10825/train/05778_D.png,Highlight/SHIQ_data_10825/train/05778_A.png
Highlight/SHIQ_data_10825/train/05334_D.png,Highlight/SHIQ_data_10825/train/05334_A.png
Highlight/SHIQ_data_10825/train/06761_D.png,Highlight/SHIQ_data_10825/train/06761_A.png
Highlight/SHIQ_data_10825/train/08454_D.png,Highlight/SHIQ_data_10825/train/08454_A.png
Highlight/SHIQ_data_10825/train/01599_D.png,Highlight/SHIQ_data_10825/train/01599_A.png
Highlight/SHIQ_data_10825/train/05714_D.png,Highlight/SHIQ_data_10825/train/05714_A.png
Highlight/SHIQ_data_10825/train/02540_D.png,Highlight/SHIQ_data_10825/train/02540_A.png
Highlight/SHIQ_data_10825/train/09495_D.png,Highlight/SHIQ_data_10825/train/09495_A.png
Highlight/SHIQ_data_10825/train/02058_D.png,Highlight/SHIQ_data_10825/train/02058_A.png
Highlight/SHIQ_data_10825/train/08408_D.png,Highlight/SHIQ_data_10825/train/08408_A.png
Highlight/SHIQ_data_10825/train/03056_D.png,Highlight/SHIQ_data_10825/train/03056_A.png
Highlight/SHIQ_data_10825/train/08899_D.png,Highlight/SHIQ_data_10825/train/08899_A.png
Highlight/SHIQ_data_10825/train/02289_D.png,Highlight/SHIQ_data_10825/train/02289_A.png
Highlight/SHIQ_data_10825/train/02301_D.png,Highlight/SHIQ_data_10825/train/02301_A.png
Highlight/SHIQ_data_10825/train/08579_D.png,Highlight/SHIQ_data_10825/train/08579_A.png
Highlight/SHIQ_data_10825/train/08314_D.png,Highlight/SHIQ_data_10825/train/08314_A.png
Highlight/SHIQ_data_10825/train/02943_D.png,Highlight/SHIQ_data_10825/train/02943_A.png
Highlight/SHIQ_data_10825/train/04556_D.png,Highlight/SHIQ_data_10825/train/04556_A.png
Highlight/SHIQ_data_10825/train/08926_D.png,Highlight/SHIQ_data_10825/train/08926_A.png
Highlight/SHIQ_data_10825/train/08001_D.png,Highlight/SHIQ_data_10825/train/08001_A.png
Highlight/SHIQ_data_10825/train/05639_D.png,Highlight/SHIQ_data_10825/train/05639_A.png
Highlight/SHIQ_data_10825/train/07192_D.png,Highlight/SHIQ_data_10825/train/07192_A.png
Highlight/SHIQ_data_10825/train/01688_D.png,Highlight/SHIQ_data_10825/train/01688_A.png
Highlight/SHIQ_data_10825/train/07994_D.png,Highlight/SHIQ_data_10825/train/07994_A.png
Highlight/SHIQ_data_10825/train/07523_D.png,Highlight/SHIQ_data_10825/train/07523_A.png
Highlight/SHIQ_data_10825/train/01218_D.png,Highlight/SHIQ_data_10825/train/01218_A.png
Highlight/SHIQ_data_10825/train/00265_D.png,Highlight/SHIQ_data_10825/train/00265_A.png
Highlight/SHIQ_data_10825/train/09592_D.png,Highlight/SHIQ_data_10825/train/09592_A.png
Highlight/SHIQ_data_10825/train/06868_D.png,Highlight/SHIQ_data_10825/train/06868_A.png
Highlight/SHIQ_data_10825/train/08940_D.png,Highlight/SHIQ_data_10825/train/08940_A.png
Highlight/SHIQ_data_10825/train/03156_D.png,Highlight/SHIQ_data_10825/train/03156_A.png
Highlight/SHIQ_data_10825/train/09620_D.png,Highlight/SHIQ_data_10825/train/09620_A.png
Highlight/SHIQ_data_10825/train/08205_D.png,Highlight/SHIQ_data_10825/train/08205_A.png
Highlight/SHIQ_data_10825/train/08147_D.png,Highlight/SHIQ_data_10825/train/08147_A.png
Highlight/SHIQ_data_10825/train/09503_D.png,Highlight/SHIQ_data_10825/train/09503_A.png
Highlight/SHIQ_data_10825/train/08498_D.png,Highlight/SHIQ_data_10825/train/08498_A.png
Highlight/SHIQ_data_10825/train/00181_D.png,Highlight/SHIQ_data_10825/train/00181_A.png
Highlight/SHIQ_data_10825/train/08872_D.png,Highlight/SHIQ_data_10825/train/08872_A.png
Highlight/SHIQ_data_10825/train/01137_D.png,Highlight/SHIQ_data_10825/train/01137_A.png
Highlight/SHIQ_data_10825/train/06055_D.png,Highlight/SHIQ_data_10825/train/06055_A.png
Highlight/SHIQ_data_10825/train/08346_D.png,Highlight/SHIQ_data_10825/train/08346_A.png
Highlight/SHIQ_data_10825/train/07085_D.png,Highlight/SHIQ_data_10825/train/07085_A.png
Highlight/SHIQ_data_10825/train/04934_D.png,Highlight/SHIQ_data_10825/train/04934_A.png
Highlight/SHIQ_data_10825/train/01284_D.png,Highlight/SHIQ_data_10825/train/01284_A.png
Highlight/SHIQ_data_10825/train/02688_D.png,Highlight/SHIQ_data_10825/train/02688_A.png
Highlight/SHIQ_data_10825/train/03123_D.png,Highlight/SHIQ_data_10825/train/03123_A.png
Highlight/SHIQ_data_10825/train/08939_D.png,Highlight/SHIQ_data_10825/train/08939_A.png
Highlight/SHIQ_data_10825/train/04523_D.png,Highlight/SHIQ_data_10825/train/04523_A.png
Highlight/SHIQ_data_10825/train/08248_D.png,Highlight/SHIQ_data_10825/train/08248_A.png
Highlight/SHIQ_data_10825/train/08897_D.png,Highlight/SHIQ_data_10825/train/08897_A.png
Highlight/SHIQ_data_10825/train/05390_D.png,Highlight/SHIQ_data_10825/train/05390_A.png
Highlight/SHIQ_data_10825/train/05439_D.png,Highlight/SHIQ_data_10825/train/05439_A.png
Highlight/SHIQ_data_10825/train/07100_D.png,Highlight/SHIQ_data_10825/train/07100_A.png
Highlight/SHIQ_data_10825/train/04049_D.png,Highlight/SHIQ_data_10825/train/04049_A.png
Highlight/SHIQ_data_10825/train/07726_D.png,Highlight/SHIQ_data_10825/train/07726_A.png
Highlight/SHIQ_data_10825/train/07443_D.png,Highlight/SHIQ_data_10825/train/07443_A.png
Highlight/SHIQ_data_10825/train/03592_D.png,Highlight/SHIQ_data_10825/train/03592_A.png
Highlight/SHIQ_data_10825/train/07425_D.png,Highlight/SHIQ_data_10825/train/07425_A.png
Highlight/SHIQ_data_10825/train/09588_D.png,Highlight/SHIQ_data_10825/train/09588_A.png
Highlight/SHIQ_data_10825/train/02331_D.png,Highlight/SHIQ_data_10825/train/02331_A.png
Highlight/SHIQ_data_10825/train/09643_D.png,Highlight/SHIQ_data_10825/train/09643_A.png
Highlight/SHIQ_data_10825/train/00414_D.png,Highlight/SHIQ_data_10825/train/00414_A.png
Highlight/SHIQ_data_10825/train/05173_D.png,Highlight/SHIQ_data_10825/train/05173_A.png
Highlight/SHIQ_data_10825/train/07391_D.png,Highlight/SHIQ_data_10825/train/07391_A.png
Highlight/SHIQ_data_10825/train/00639_D.png,Highlight/SHIQ_data_10825/train/00639_A.png
Highlight/SHIQ_data_10825/train/03602_D.png,Highlight/SHIQ_data_10825/train/03602_A.png
Highlight/SHIQ_data_10825/train/00953_D.png,Highlight/SHIQ_data_10825/train/00953_A.png
Highlight/SHIQ_data_10825/train/02791_D.png,Highlight/SHIQ_data_10825/train/02791_A.png
Highlight/SHIQ_data_10825/train/03031_D.png,Highlight/SHIQ_data_10825/train/03031_A.png
Highlight/SHIQ_data_10825/train/08723_D.png,Highlight/SHIQ_data_10825/train/08723_A.png
Highlight/SHIQ_data_10825/train/00203_D.png,Highlight/SHIQ_data_10825/train/00203_A.png
Highlight/SHIQ_data_10825/train/09615_D.png,Highlight/SHIQ_data_10825/train/09615_A.png
Highlight/SHIQ_data_10825/train/09569_D.png,Highlight/SHIQ_data_10825/train/09569_A.png
Highlight/SHIQ_data_10825/train/06530_D.png,Highlight/SHIQ_data_10825/train/06530_A.png
Highlight/SHIQ_data_10825/train/02246_D.png,Highlight/SHIQ_data_10825/train/02246_A.png
Highlight/SHIQ_data_10825/train/05109_D.png,Highlight/SHIQ_data_10825/train/05109_A.png
Highlight/SHIQ_data_10825/train/03159_D.png,Highlight/SHIQ_data_10825/train/03159_A.png
